Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCI31,OUT017,833.8602528
DRA59,OUT035,3015.98128
NCC55,OUT045,705.8587944
FDE44,OUT018,684.8308868
NCN26,OUT018,1628.723387
FDC11,OUT049,1593.721945
FDV24,OUT035,2521.419908
FDR40,OUT019,1.87167441
NCQ17,OUT049,2588.149576
FDC46,OUT045,2815.542524
NCM18,OUT046,1141.031663
FDK16,OUT046,1628.480768
FDI28,OUT017,1491.769266
FDS11,OUT018,3187.702589
DRD13,OUT046,1172.45204
FDL36,OUT035,1654.592697
FDI27,OUT013,944.9806854
FDJ53,OUT019,128.8958151
FDS44,OUT045,3612.379536
FDE28,OUT046,3533.913456
FDQ33,OUT018,2144.770269
FDB37,OUT017,3748.471306
FDQ31,OUT045,1400.796209
NCQ05,OUT046,2385.769915
FDE10,OUT013,2134.479472
FDF38,OUT017,905.2803404
FDE50,OUT019,1101.875114
DRG37,OUT010,619.254778
NCH06,OUT049,3883.385782
FDY14,OUT045,3953.676843
FDO27,OUT017,1698.316708
FDQ19,OUT049,3784.797807
FDZ26,OUT019,1824.921283
FDN51,OUT013,3995.208115
FDK20,OUT035,2128.231936
FDD40,OUT018,2734.533639
DRI25,OUT018,793.3909071
FDH56,OUT017,1991.072149
FDI36,OUT027,4504.783732
DRH11,OUT018,787.6713518
NCV18,OUT017,1527.442133
DRI01,OUT049,2800.905596
DRE48,OUT049,3174.601324
FDS51,OUT035,1249.024747
FDM38,OUT017,1059.485272
FDB60,OUT027,4454.322955
FDY58,OUT035,3659.102383
FDY22,OUT045,2220.511443
FDF11,OUT027,5098.347747
FDZ51,OUT035,1775.08085
FDQ45,OUT017,2940.684205
FDF17,OUT035,3193.553456
NCF31,OUT027,3865.048606
FDA37,OUT013,2059.295917
FDO51,OUT046,860.6562
FDF34,OUT013,3101.739215
FDD57,OUT018,1350.304012
FDO37,OUT046,3519.125546
FDR49,OUT049,1044.936328
FDS39,OUT049,2363.917268
FDI48,OUT027,2438.937534
DRM35,OUT049,2890.877062
FDV57,OUT035,2981.286458
FDZ55,OUT013,2579.595288
FDI28,OUT035,1502.269499
FDS21,OUT045,1075.264856
FDT34,OUT013,1790.359564
DRI25,OUT035,1168.121636
FDT47,OUT010,1.87167441
DRH39,OUT045,1244.672366
NCD54,OUT045,2240.040864
FDU16,OUT027,2903.99744
NCW29,OUT045,2023.447023
FDV25,OUT027,4852.289616
FDM56,OUT035,1953.556715
FDZ04,OUT027,2618.880465
FDG59,OUT019,1.87167441
FDI56,OUT045,1461.266208
FDS33,OUT035,1649.851186
FDC23,OUT049,2845.609641
FDT11,OUT049,2989.842528
FDG17,OUT045,3670.930625
FDZ44,OUT045,1854.002336
FDJ52,OUT013,2570.526933
DRI23,OUT046,2519.99358
DRE15,OUT010,1.87167441
NCF07,OUT013,1721.799254
NCR29,OUT049,1137.241372
FDE44,OUT019,1.87167441
FDT23,OUT035,1524.695875
NCG06,OUT017,4040.323057
NCU41,OUT010,1145.273704
FDH46,OUT017,1806.387707
FDV31,OUT013,2810.45084
NCT41,OUT027,3887.926827
FDE22,OUT027,3983.580671
FDC26,OUT045,1736.862982
DRF51,OUT017,858.6202079
NCY53,OUT019,45.17010411
FDY21,OUT017,3163.034779
FDL27,OUT013,1192.468705
FDZ34,OUT049,3108.900792
NCF43,OUT010,466.9687569
FDC21,OUT035,1935.457182
FDL26,OUT013,2501.025756
FDT25,OUT010,126.0861178
NCR30,OUT046,1311.906239
DRL23,OUT019,1.87167441
NCR05,OUT049,3160.754281
NCE19,OUT018,750.983264
FDY07,OUT035,1016.250283
FDB10,OUT017,3704.219106
FDP57,OUT013,1771.808186
FDU48,OUT019,305.0381015
FDH48,OUT035,1604.13192
FDO33,OUT035,2037.35678
NCU29,OUT045,2284.330241
FDW35,OUT046,838.2670006
FDH05,OUT010,1720.286342
FDP26,OUT049,1825.555542
DRG27,OUT035,978.6956825
FDQ33,OUT046,2411.507914
FDH20,OUT010,1.87167441
FDV14,OUT046,1523.758569
DRD01,OUT046,1024.381332
NCI17,OUT049,1711.313143
FDF39,OUT010,2166.305848
FDX37,OUT046,1676.533612
NCX17,OUT035,3744.332337
FDN03,OUT013,3857.183806
NCS41,OUT010,1023.39284
FDH34,OUT045,2804.555258
NCX53,OUT018,2016.718004
FDY31,OUT046,2355.327582
FDD20,OUT017,2143.432524
FDE51,OUT045,817.7304373
FDV27,OUT046,1481.802771
FDF16,OUT035,2507.158197
FDZ02,OUT049,1707.475321
NCK05,OUT045,1071.464212
FDM12,OUT027,4410.107932
NCA05,OUT018,2124.789002
FDX33,OUT045,2451.366996
FDM25,OUT049,2851.366373
FDE41,OUT018,1205.130258
FDW14,OUT045,1434.172674
NCD30,OUT046,1610.795903
FDB23,OUT010,1634.604543
FDF45,OUT046,1100.580108
FDW20,OUT017,2121.532347
FDF47,OUT045,3355.296962
NCR05,OUT019,1292.805311
DRB01,OUT046,2924.583487
FDE36,OUT013,2620.98771
FDU56,OUT049,2966.549639
FDB23,OUT049,3546.79281
FDN48,OUT049,1636.092411
FDS43,OUT013,2957.543505
NCN05,OUT013,2898.503395
NCL53,OUT049,2851.818218
FDL56,OUT046,1482.780815
FDH17,OUT018,1352.63759
FDP37,OUT046,2053.014764
FDG09,OUT019,1129.043002
FDA55,OUT045,3360.075651
FDX31,OUT049,3683.91343
FDJ41,OUT045,3908.4466
DRC24,OUT045,2397.631773
FDQ21,OUT035,2137.789313
NCT54,OUT045,1512.667852
FDH08,OUT049,3622.502564
FDY38,OUT018,3318.12561
DRM11,OUT010,2135.374492
FDG32,OUT049,3502.051588
NCH18,OUT046,3747.158498
FDI20,OUT035,3405.857631
FDA33,OUT018,2082.381359
FDN45,OUT013,3462.076922
FDT45,OUT010,1.87167441
FDR32,OUT035,3659.102383
FDA48,OUT017,3493.34482
FDN23,OUT017,2407.101166
NCR18,OUT035,1002.966616
FDD45,OUT046,1586.073125
FDI22,OUT018,2938.221304
FDT09,OUT013,2169.737671
DRC24,OUT027,3893.609206
FDT39,OUT046,2372.411894
FDX28,OUT045,1576.938495
FDA50,OUT018,1337.886857
FDT33,OUT027,4098.312092
FDQ60,OUT049,2054.040339
NCM19,OUT018,1579.240654
FDF40,OUT046,3791.89972
NCI30,OUT035,3888.979892
FDK34,OUT049,3736.25594
FDA38,OUT027,5114.076524
FDT02,OUT045,698.7465274
FDC11,OUT017,1590.24571
FDD08,OUT046,811.1734669
NCS29,OUT046,4000.366073
DRI03,OUT010,928.1908407
FDK48,OUT035,1432.2793
FDM52,OUT049,2470.106533
FDP49,OUT035,1201.009079
DRA24,OUT046,2593.332579
NCJ43,OUT049,2799.43853
FDE11,OUT045,2796.464947
FDP01,OUT049,2539.60771
FDQ59,OUT018,1188.460614
FDA43,OUT019,1209.45709
FDL14,OUT017,2543.695587
FDV50,OUT010,178.5029828
FDT01,OUT027,4699.929241
NCC42,OUT035,2386.707221
FDO28,OUT046,1938.772365
FDD32,OUT019,1.87167441
FDV45,OUT035,3042.622969
NCW17,OUT019,237.4186584
NCJ17,OUT027,2920.178062
NCF18,OUT049,3056.972949
FDP01,OUT045,2361.432707
FDH24,OUT045,2413.775218
FDI38,OUT027,4675.24364
FDX03,OUT035,1025.318638
FDY28,OUT046,3293.048682
FDN34,OUT018,2419.915198
FDJ02,OUT045,2293.850441
FDW40,OUT019,440.2026336
FDX03,OUT017,957.6228513
FDE17,OUT027,3865.537628
FDT58,OUT046,2634.725001
FDI38,OUT013,3242.66048
FDW22,OUT035,3578.199273
FDS15,OUT027,3252.444191
NCX06,OUT013,2871.372684
DRK47,OUT035,3673.401271
FDC23,OUT027,4236.336401
FDM56,OUT010,1.87167441
FDP21,OUT046,2957.959952
FDP58,OUT046,3369.210281
FDA27,OUT019,2070.075724
FDK41,OUT019,1.87167441
NCH42,OUT046,3537.262256
FDG29,OUT045,778.219749
FDW15,OUT018,2129.078668
FDD28,OUT018,823.8332405
FDQ37,OUT049,3105.551992
FDC23,OUT035,2934.137303
FDV13,OUT035,1657.489652
FDK33,OUT046,3269.229593
FDO33,OUT013,1886.954275
FDN21,OUT017,2651.314741
NCW06,OUT027,4441.491132
FDI38,OUT035,3348.736431
FDC21,OUT027,3230.506836
NCS05,OUT046,2140.163629
NCN53,OUT049,862.6226418
FDV40,OUT010,1.87167441
FDG60,OUT017,3668.509062
NCY30,OUT027,4303.955845
FDM40,OUT045,2186.231288
NCO30,OUT046,2861.779909
FDK10,OUT046,2833.256487
FDM36,OUT045,2639.88926
FDN10,OUT013,1950.735896
FDM46,OUT018,1316.023857
FDX50,OUT049,1926.966118
FDP33,OUT045,3807.036023
FDO12,OUT045,2955.937589
FDC28,OUT013,1847.969785
FDO31,OUT045,1325.160809
FDX45,OUT035,2599.463241
FDV21,OUT049,2130.69096
FDH04,OUT049,1634.210677
NCG54,OUT013,2691.392576
FDO13,OUT046,2567.105558
FDA09,OUT027,4260.607335
FDC38,OUT017,2246.235812
NCO42,OUT046,2299.110072
FDL45,OUT049,2103.523072
NCK31,OUT013,1016.363596
FDM39,OUT017,2895.491138
FDC22,OUT010,1155.245749
FDF46,OUT046,1889.778654
FDQ37,OUT045,2915.937879
FDH41,OUT010,1455.113457
FDQ04,OUT046,815.8778012
NCQ02,OUT027,4396.298066
FDJ57,OUT027,4373.457021
NCE07,OUT049,2342.957958
FDE56,OUT013,1130.079795
FDI20,OUT049,3330.198968
FDK36,OUT018,679.6003534
FDP08,OUT027,4433.363644
FDF44,OUT017,2209.09588
NCU53,OUT017,2729.395251
FDF47,OUT035,3600.551295
FDS55,OUT010,544.5602448
FDZ52,OUT010,1.87167441
FDL04,OUT018,1484.038655
NCM26,OUT035,2569.020908
FDX43,OUT049,2735.242241
FDP52,OUT049,3589.615121
DRK49,OUT045,762.0391269
FDE38,OUT013,2633.819532
DRF13,OUT035,2461.927953
FDK41,OUT010,1.87167441
FDJ04,OUT027,3406.197278
FDZ44,OUT018,1673.049941
FDS11,OUT013,3496.394254
FDA55,OUT049,3546.829987
NCW53,OUT046,3014.140284
FDB49,OUT027,3117.731504
FDD23,OUT017,3026.892203
NCV42,OUT045,1743.07156
NCZ29,OUT018,1803.961984
FDQ26,OUT013,1099.14844
FDV08,OUT017,915.7414072
FDC53,OUT049,1761.322075
FDV58,OUT010,1226.213992
NCP02,OUT019,1.87167441
DRI37,OUT045,983.3373028
FDQ12,OUT049,3615.35312
FDE33,OUT046,1334.710106
FDX27,OUT045,1528.885651
FDM22,OUT017,1073.295139
NCH30,OUT019,55.63117085
FDC04,OUT017,3793.249705
FDO38,OUT046,1380.955571
FDV52,OUT027,3363.789635
FDB32,OUT013,1621.366722
FDV43,OUT018,642.4975979
FDI24,OUT018,2526.067286
FDR40,OUT017,1505.09011
FDW02,OUT049,2113.532294
FDE44,OUT049,1025.36973
FDL38,OUT046,1518.490859
NCT54,OUT010,1.87167441
DRJ39,OUT010,1545.122099
FDW55,OUT049,3887.14925
DRF13,OUT019,494.0122103
NCW17,OUT049,2185.441404
FDP13,OUT035,963.4559272
FDS08,OUT018,2471.73151
NCP17,OUT035,1280.445124
NCO53,OUT035,2989.791436
FDH19,OUT045,2657.49977
FDJ04,OUT017,2049.171392
FDG10,OUT049,1146.761572
FDA40,OUT010,1.87167441
FDI53,OUT045,2485.195306
FDU09,OUT010,1.87167441
FDK60,OUT045,1575.545783
FDR43,OUT017,833.8602528
FDW22,OUT017,3481.905709
DRP47,OUT010,2008.263094
DRG48,OUT010,487.8908904
FDA14,OUT035,2475.248798
FDU49,OUT013,1526.653745
FDK28,OUT045,3844.175956
FDT19,OUT046,2722.325711
NCQ42,OUT045,1961.058113
FDD03,OUT045,3521.956226
NCM53,OUT013,1817.979297
NCX53,OUT045,2183.37151
FDV14,OUT027,2918.221974
NCZ54,OUT017,2644.617141
FDB39,OUT013,1061.556663
DRC24,OUT046,2434.800803
FDY36,OUT013,1329.100303
FDN01,OUT035,2910.807237
DRH25,OUT046,993.9389984
FDV08,OUT046,866.8647774
NCP53,OUT049,3748.184073
FDU52,OUT010,641.6439774
NCI42,OUT045,3129.671943
FDZ14,OUT035,2106.331758
FDF11,OUT046,3681.006121
FDQ13,OUT018,1204.189391
FDO32,OUT010,1.87167441
DRJ37,OUT018,2169.530224
FDY43,OUT046,2644.245201
NCT41,OUT017,2526.611275
NCV17,OUT045,2065.365644
FDM04,OUT027,2451.806534
DRB48,OUT018,526.2991113
FDM24,OUT013,2454.4028
FDT37,OUT049,3965.681605
NCO05,OUT010,1.87167441
FDL13,OUT046,3586.293144
FDL15,OUT017,2521.832587
FDB11,OUT018,3172.425657
FDL14,OUT019,660.6342968
FDY10,OUT019,64.66234875
FDJ40,OUT049,1916.505051
NCW18,OUT046,3631.975233
NCY06,OUT013,2114.95005
DRE13,OUT018,1204.604059
FDA26,OUT045,3276.275586
NCE19,OUT010,1.87167441
FDE33,OUT035,1532.786187
DRL59,OUT027,2448.420557
FDY07,OUT046,891.0985334
FDF57,OUT018,2421.796932
FDM58,OUT035,1960.17996
FDP26,OUT027,3171.955748
FDY32,OUT046,2599.541156
FDD51,OUT010,1.87167441
FDU22,OUT018,1684.940896
FDZ49,OUT018,3152.970589
NCI42,OUT017,3311.520155
FDT04,OUT027,2236.116382
NCU41,OUT045,2893.585857
FDS56,OUT045,3932.265688
NCN42,OUT017,2447.100877
FDK34,OUT046,3648.155855
FDB03,OUT017,3771.349527
DRJ25,OUT035,1089.589281
FDT25,OUT027,3459.028811
FDN20,OUT013,2676.189998
FDP09,OUT013,3318.822079
FDM20,OUT019,1906.313416
NCG55,OUT046,1874.538899
NCP14,OUT045,1663.109316
NCH06,OUT046,3753.81892
FDV52,OUT013,1949.795029
NCL07,OUT035,964.8858161
DRJ11,OUT027,4416.768354
DRO59,OUT013,1337.153437
FDW15,OUT010,514.5325793
NCQ30,OUT035,2115.851958
NCN54,OUT019,1.87167441
FDY01,OUT027,3352.876723
FDX39,OUT035,3430.165741
FDH53,OUT027,2872.088041
FDA57,OUT035,980.6145933
NCC07,OUT010,1.87167441
FDU28,OUT013,2957.506328
FDK36,OUT010,1.87167441
FDR36,OUT018,604.4167983
NCQ17,OUT035,2595.173575
FDS28,OUT019,1.87167441
FDE08,OUT045,2290.01262
FDU22,OUT046,1955.968209
FDG41,OUT045,1738.781893
FDO31,OUT010,1.87167441
FDM21,OUT019,2091.48688
FDU40,OUT017,3087.776869
FDV36,OUT018,1780.59474
FDT10,OUT027,2537.451156
FDX38,OUT045,853.8923261
NCU30,OUT027,4031.181671
NCV06,OUT049,3089.823215
FDT16,OUT035,4128.940977
NCP41,OUT027,3238.145303
FDZ56,OUT017,2748.887495
FDC22,OUT035,3128.79379
FDU10,OUT035,932.5245719
FDS46,OUT045,1846.815714
FDO08,OUT049,2706.681641
NCV42,OUT018,1547.820276
FDP33,OUT035,4016.543135
FDJ12,OUT046,3193.067994
FDH04,OUT045,1443.166675
NCU54,OUT013,3287.890723
FDO36,OUT010,984.8601952
FDT37,OUT027,5344.969254
FDD14,OUT010,1064.370594
FDA16,OUT013,3419.706456
NCS42,OUT019,1.87167441
FDP10,OUT019,1.87167441
FDQ28,OUT049,2519.552089
FDK57,OUT010,115.1732062
FDK02,OUT013,1959.767074
FDW47,OUT018,1708.233786
NCC42,OUT018,1971.939605
FDQ37,OUT018,2750.714261
FDL40,OUT046,1598.904947
DRE13,OUT010,1.87167441
FDQ34,OUT027,3183.846704
NCB54,OUT046,2076.382007
FDS48,OUT049,2468.150445
FDO15,OUT045,1200.872011
NCT30,OUT013,923.4951757
FDU49,OUT027,2912.050574
FDE21,OUT046,1884.999966
FDS49,OUT019,1.87167441
FDT38,OUT027,2910.657862
FDZ01,OUT045,1629.770028
FDC41,OUT035,1468.478366
DRG13,OUT010,730.1483769
NCZ42,OUT018,3363.807698
NCM07,OUT045,1385.141786
NCV17,OUT018,1852.955695
DRK39,OUT035,1562.250476
FDS37,OUT018,1615.402543
FDV12,OUT019,1.87167441
NCG19,OUT018,3351.464898
FDS51,OUT013,1164.397128
NCO14,OUT046,857.7592453
FDC38,OUT046,2155.892406
FDN15,OUT046,2247.745605
NCH42,OUT013,3532.029944
FDQ22,OUT046,780.1677574
FDC05,OUT013,3061.250483
FDZ31,OUT013,3013.686661
DRJ23,OUT049,3051.779593
FDC52,OUT035,2548.098774
DRD12,OUT010,1.87167441
FDV55,OUT017,2419.970166
FDD32,OUT046,1407.108238
FDR01,OUT049,3207.451591
FDY08,OUT019,428.8007
FDQ45,OUT045,2814.601657
DRN11,OUT027,3759.837385
NCS05,OUT018,1900.593871
FDY32,OUT035,2714.683684
NCD31,OUT045,2529.936527
NCE06,OUT049,2644.292732
NCP14,OUT046,1710.287568
NCF18,OUT019,1163.28598
FDF14,OUT018,2139.954403
FDB22,OUT017,2552.312097
NCH54,OUT049,2612.872354
FDU27,OUT035,1093.427103
FDS58,OUT027,3963.073205
NCU29,OUT035,2452.370576
FDJ57,OUT013,2929.43475
FDL56,OUT049,1569.451012
FDH60,OUT035,3182.114345
FDN24,OUT018,746.6935975
FDD02,OUT017,2056.320837
FDP15,OUT017,4028.432101
FDB28,OUT027,4516.222843
DRC49,OUT045,2237.670109
NCG30,OUT018,1743.454808
FDJ14,OUT049,1467.588591
FDL52,OUT045,699.6502171
NCG19,OUT027,5038.403947
NCN41,OUT035,2153.480913
FDW22,OUT013,3463.543988
FDI02,OUT013,1872.203541
FDV51,OUT045,2530.388372
FDV48,OUT046,1379.03666
NCL17,OUT019,447.3520778
FDP46,OUT045,1447.945363
FDU10,OUT045,681.5506842
FDT37,OUT010,2069.222115
FDI27,OUT035,1053.916415
FDN51,OUT046,3977.562206
FDW07,OUT035,1634.122408
FDN45,OUT049,3531.10121
DRN37,OUT027,4063.99476
DRF48,OUT049,3023.218993
FDP38,OUT019,1.87167441
NCX18,OUT027,4494.322665
FDK45,OUT018,1618.788519
FDZ37,OUT049,1569.451012
FDS50,OUT018,3176.300656
NCR54,OUT018,2775.926061
NCS17,OUT035,1736.962873
FDV31,OUT046,2789.945154
DRE27,OUT017,1709.718642
FDN60,OUT013,2551.975555
FDK26,OUT013,2916.076729
FDX37,OUT018,1412.655744
FDW31,OUT046,3066.445618
FDX26,OUT018,2606.029529
DRL49,OUT019,461.6509662
FDU49,OUT017,1572.183354
FDY58,OUT046,3511.072412
FDN03,OUT045,3725.154869
NCV06,OUT010,1151.896949
FDH53,OUT045,1353.232386
FDG31,OUT018,920.9541502
NCC06,OUT045,2016.334756
FDS13,OUT049,4137.08238
FDP16,OUT035,3915.206913
FDA35,OUT013,1999.277762
DRP47,OUT018,3607.080406
FDY28,OUT010,1474.680056
FDY20,OUT035,1685.56123
NCH30,OUT017,1930.113128
NCR29,OUT019,1.87167441
NCP05,OUT013,2411.017113
NCF30,OUT019,212.2068584
FDA08,OUT035,2753.742527
FDN51,OUT027,5416.352165
FDH12,OUT046,1770.305722
FDY39,OUT017,2940.684205
NCO53,OUT045,2796.013102
FDB40,OUT046,2323.418182
FDH02,OUT049,1614.192233
FDY11,OUT027,2606.915156
FDQ09,OUT019,52.73421606
FDP16,OUT013,3804.841295
NCF55,OUT018,466.3181344
FDY09,OUT027,4216.844157
FDY39,OUT045,2773.134881
NCU53,OUT049,2677.105821
NCT41,OUT049,2507.209289
FDJ45,OUT046,753.5632456
FDR28,OUT013,2605.747954
FDN08,OUT013,1966.953695
FDJ07,OUT049,1969.751252
FDZ09,OUT027,4042.131759
FDQ14,OUT017,2489.471343
FDY12,OUT027,2412.258668
FDK57,OUT046,1967.859164
FDD20,OUT049,2095.432761
FDS36,OUT018,1569.757631
FDI40,OUT049,1798.462008
FDJ40,OUT045,1748.33927
FDE08,OUT013,2373.425336
DRK01,OUT013,1642.326033
FDC58,OUT049,950.6380193
FDE50,OUT046,2940.349441
FDX48,OUT035,2569.472753
DRM35,OUT018,2523.170331
FDG41,OUT013,1826.484276
FDB52,OUT046,3899.970718
FDV19,OUT045,2437.068107
DRG48,OUT017,2405.182255
FDI26,OUT013,2849.020662
FDU11,OUT019,160.3533696
FDF59,OUT019,258.904168
FDR07,OUT049,1719.440631
NCE06,OUT017,2650.825719
FDE10,OUT046,2136.852006
NCO55,OUT046,1798.414477
FDZ13,OUT013,998.753085
FDT50,OUT017,1721.19493
FDH12,OUT010,1.87167441
FDD21,OUT045,1834.510091
NCM05,OUT013,4032.799893
FDK04,OUT013,1116.344283
FDN33,OUT017,1713.593641
NCM18,OUT010,1.87167441
DRC25,OUT049,1554.700278
FDT47,OUT017,1714.497331
FDD45,OUT027,3063.470082
NCD07,OUT018,1609.720164
NCY54,OUT010,894.4368848
FDL12,OUT049,1200.571149
FDL02,OUT017,1841.119707
FDC60,OUT035,1677.019074
FDR37,OUT017,2923.073694
FDY16,OUT017,2975.942404
FDU26,OUT045,1889.71238
FDN24,OUT013,1026.787486
FDH44,OUT013,2400.141379
FDE23,OUT010,1.87167441
FDW60,OUT017,2853.120672
FDQ55,OUT049,1996.467295
FDV32,OUT027,2577.413689
FDV03,OUT010,634.0426883
FDY14,OUT010,2209.654358
NCL55,OUT027,5314.978766
DRF25,OUT017,888.1960286
FDX03,OUT046,878.7185558
FDF40,OUT045,3711.834025
FDX24,OUT010,1.87167441
FDA25,OUT049,1803.655364
FDH21,OUT018,2246.143668
FDB47,OUT010,1413.758212
FDT34,OUT019,1.87167441
FDS39,OUT010,417.4116696
NCU05,OUT046,1363.270706
FDE02,OUT049,1671.802455
FDL25,OUT035,1690.302741
FDC50,OUT049,1677.973855
FDZ32,OUT049,1856.524074
FDV14,OUT045,1413.665208
FDR07,OUT045,1555.564517
FDB26,OUT049,1083.920818
NCR50,OUT045,2350.934463
FDP01,OUT018,2176.190646
FDH57,OUT045,2036.278845
FDM60,OUT027,2259.446448
FDA45,OUT017,2831.672339
FDU55,OUT017,4036.93708
FDH40,OUT035,1573.726764
FDG40,OUT019,1.87167441
FDT12,OUT049,3533.92381
DRL59,OUT045,930.994792
FDT47,OUT018,1390.303722
FDI60,OUT017,1264.714357
DRF51,OUT027,2228.515093
NCK31,OUT049,1056.790107
FDB08,OUT045,2459.946329
FDM44,OUT035,1840.707028
FDD46,OUT018,2158.053936
FDR27,OUT019,293.1099688
FDV56,OUT010,1.87167441
FDM02,OUT049,1566.591234
FDU45,OUT018,1592.561498
FDZ10,OUT017,2129.096459
NCK31,OUT010,1.87167441
FDR27,OUT035,2305.352266
FDF33,OUT013,1817.001253
FDJ36,OUT046,1728.9133
FDP33,OUT049,3976.631693
FDG17,OUT046,3743.846876
FDG47,OUT027,5458.270786
NCW29,OUT046,2076.34483
DRH59,OUT017,1368.910357
FDR32,OUT017,3615.714707
FDP48,OUT035,2984.560903
FDG17,OUT035,3884.727402
DRJ59,OUT017,909.6071841
FDY48,OUT027,3167.703259
FDB02,OUT046,2745.6186
FDN10,OUT019,114.6341039
NCD55,OUT035,984.8670827
FDX34,OUT013,2012.183939
FDZ38,OUT045,2612.721372
DRF37,OUT049,4082.783781
DRL47,OUT019,209.3470807
FDL27,OUT035,1301.404435
NCP53,OUT035,3768.077071
FDT03,OUT019,1059.052803
FDJ28,OUT035,3127.852923
FDF40,OUT018,3525.162074
FDA32,OUT035,3482.508252
NCP02,OUT017,1171.845937
FDZ31,OUT045,2940.283166
NCQ29,OUT013,4018.575359
FDP57,OUT010,1.87167441
FDL32,OUT027,3308.135501
DRB01,OUT035,3126.949233
FDJ40,OUT046,1809.816411
FDO24,OUT018,2253.293112
FDO11,OUT018,3520.872408
FDA56,OUT035,2104.412847
FDF02,OUT045,1672.666693
FDA10,OUT013,2020.726095
NCI55,OUT017,2078.183837
FDZ40,OUT010,1.87167441
FDV08,OUT049,929.2268638
FDN48,OUT013,1557.058901
FDU57,OUT017,2486.122543
DRF49,OUT013,1905.54283
FDS02,OUT035,3173.083167
FDS43,OUT046,2907.010153
FDT16,OUT013,3974.248805
FDX19,OUT027,5033.173414
FDK15,OUT046,1652.714524
DRA12,OUT049,2348.677513
FDY35,OUT017,982.8718284
NCU42,OUT013,2690.488887
FDD26,OUT013,2911.335218
FDR11,OUT018,2277.564045
NCP53,OUT045,3590.027514
FDP34,OUT045,2412.834351
NCV41,OUT019,1.87167441
FDN20,OUT018,2366.068444
FDZ16,OUT018,2740.70504
FDZ28,OUT049,2147.812449
NCL55,OUT013,3895.264605
NCJ17,OUT046,1457.079993
FDT37,OUT046,3897.599963
FDV51,OUT049,2731.441596
FDZ28,OUT035,2227.760778
FDN27,OUT013,1953.143829
FDS14,OUT019,691.1138073
FDZ58,OUT045,1921.584602
FDD46,OUT046,2461.968691
FDJ03,OUT035,1078.150171
FDU03,OUT010,982.9041072
FDA33,OUT027,3813.646962
NCW53,OUT035,3117.843701
NCC55,OUT017,864.8287852
FDP52,OUT019,1713.086817
FDE39,OUT049,2055.018383
FDB44,OUT035,3394.41852
FDG59,OUT013,805.4521326
FDI05,OUT013,1330.493015
FDF59,OUT045,2004.4438
FDM39,OUT019,1005.280403
FDB14,OUT013,1573.239523
NCS05,OUT019,348.8756335
DRJ35,OUT045,1056.224456
FDO31,OUT019,1.87167441
FDA31,OUT046,2722.325711
FDX40,OUT049,881.6258644
FDW56,OUT045,2914.056145
FDH09,OUT018,712.4134425
FDA52,OUT019,950.0409379
FDF20,OUT019,1256.606245
FDE40,OUT046,1116.723553
NCU17,OUT046,1672.206769
NCP14,OUT035,1905.503871
FDN25,OUT027,2493.161779
FDU39,OUT049,1179.611838
NCM05,OUT017,4124.085945
FDU07,OUT017,2475.624299
FDF28,OUT049,2136.899537
FDR57,OUT049,2601.959443
FDJ33,OUT013,2031.676184
DRH23,OUT035,1180.990636
FDQ52,OUT046,3802.397964
DRK13,OUT035,3207.815167
FDP09,OUT046,3269.718615
FDR08,OUT027,3255.718636
FDV50,OUT045,1921.09558
FDT13,OUT049,3046.549059
FDJ27,OUT027,3132.44506
FDH21,OUT046,2484.283536
FDW14,OUT027,2945.878884
FDL52,OUT049,896.4137748
FDW28,OUT017,3149.224912
FDL40,OUT049,1722.752254
FDE24,OUT046,2270.097628
FDX35,OUT049,3591.082187
FDP46,OUT017,1599.76591
FDX56,OUT045,3120.640765
FDQ45,OUT049,2982.767438
FDK50,OUT027,3993.552716
FDY26,OUT045,3190.141942
FDQ09,OUT017,1970.112839
FDN39,OUT049,2747.133197
FDP13,OUT017,920.0682508
FDR51,OUT013,2413.425046
FDZ49,OUT010,1534.134834
FDL28,OUT018,3268.6057
FDZ10,OUT035,2181.063468
FDK38,OUT013,2386.294335
DRL49,OUT027,3736.055474
FDR15,OUT013,2461.47789
FDQ24,OUT035,3985.159935
FDD56,OUT013,2795.700107
NCR42,OUT046,705.9250691
FDH52,OUT045,1075.264856
FDH57,OUT019,293.5989908
FDR15,OUT010,644.0519102
FDJ34,OUT035,2176.321957
FDW37,OUT035,1707.009562
FDQ23,OUT018,1426.428434
FDP34,OUT013,2531.994288
FDE04,OUT027,4277.766001
FDC48,OUT045,1324.63461
FDA47,OUT019,746.7679407
FDI35,OUT018,2550.752887
NCV05,OUT013,2502.0038
FDR28,OUT045,2485.158129
FDH31,OUT017,1743.05793
FDP59,OUT019,1.87167441
FDS19,OUT018,1071.358437
FDM60,OUT045,756.3195715
FDJ44,OUT018,2454.610021
DRH51,OUT017,1575.494977
DRC25,OUT017,1554.083821
DRE25,OUT013,1603.267189
NCX05,OUT049,1975.959829
FDR11,OUT017,2601.757653
DRP47,OUT045,3755.145358
DRC49,OUT019,480.6913659
FDQ47,OUT027,2211.882626
FDL20,OUT013,1861.742475
FDM34,OUT035,2257.714089
NCN55,OUT013,3692.932475
FDD41,OUT035,1878.335983
FDE52,OUT049,1621.378855
NCT18,OUT019,989.5144491
FDJ32,OUT018,830.4564856
FDE16,OUT046,3245.484859
